param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
4410,4410,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
4422,66,67,,,,0.005,0.,0.005,0.006,0.,0.006,0.015,0.,0.015,,,,0.027,0.003,0.023,,,,,,,,,
4426,1,4426,,,,,,,,,,0.017,0.,0.017,,,,,,,,,,,,,,,
4426,4426,1,,,,,,,,,,0.021,0.,0.021,,,,,,,,,,,,,,,
4429,1,4429,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
4429,4429,1,,,,,,,,,,,,,,,,0.019,0.003,0.015,,,,,,,,,
4433,1,4433,,,,0.016,0.,0.016,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
4433,4433,1,,,,0.008,0.,0.008,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
4463,1,4463,,,,,,,,,,0.029,0.,0.029,,,,,,,,,,,,,,,
4463,4463,1,,,,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,
4465,1,4465,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4465,4465,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4492,1,4492,,,,0.01,0.,0.01,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
4492,4492,1,,,,0.008,0.,0.008,0.027,0.,0.027,,,,,,,,,,,,,,,,,,
4500,1,4500,,,,,,,,,,0.016,0.,0.016,,,,,,,,,,,,,,,
4500,4500,1,,,,,,,,,,0.03,0.,0.03,,,,,,,,,,,,,,,
4501,1,4501,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4501,4501,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4508,1,4508,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
4508,4508,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
4537,1,4537,,,,,,,,,,0.017,0.,0.017,,,,0.024,0.,0.024,,,,,,,,,
4537,4537,1,,,,,,,,,,0.02,0.,0.02,,,,0.019,0.,0.019,,,,,,,,,
4550,1,4550,,,,0.014,0.,0.014,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4550,4550,1,,,,0.008,0.,0.008,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
4556,67,68,,,,0.005,0.,0.005,0.007,0.,0.007,0.015,0.,0.015,,,,0.014,0.,0.014,,,,,,,,,
4573,1,4573,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4573,4573,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4579,1,4579,,,,,,,,,,0.016,0.,0.016,,,,,,,,,,,,,,,
4579,4579,1,,,,,,,,,,0.021,0.,0.021,,,,,,,,,,,,,,,
4606,1,4606,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,
4606,4606,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
4608,1,4608,,,,0.01,0.,0.01,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4608,4608,1,,,,0.014,0.,0.014,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
4609,1,4609,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4609,4609,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4621,1,4621,,,,,,,,,,0.016,0.,0.016,,,,,,,,,,,,,,,
4621,4621,1,,,,,,,,,,0.021,0.,0.021,,,,,,,,,,,,,,,
4628,1,4628,,,,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
4628,4628,1,,,,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
4645,1,4645,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4645,4645,1,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
4663,1,4663,,,,,,,,,,0.017,0.,0.017,,,,,,,,,,,,,,,
4663,4663,1,,,,,,,,,,0.03,0.,0.03,,,,,,,,,,,,,,,
4667,1,4667,,,,0.01,0.003,0.007,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4667,4667,1,,,,0.008,0.,0.008,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
4681,1,4681,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4681,4681,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4688,1,4688,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4688,4688,1,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
4692,68,69,,,,0.005,0.,0.005,0.007,0.,0.007,0.017,0.,0.017,,,,0.015,0.,0.015,,,,,,,,,
4704,1,4704,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
4704,4704,1,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
4705,1,4705,,,,,,,,,,0.017,0.,0.017,,,,,,,,,,,,,,,
4705,4705,1,,,,,,,,,,0.03,0.,0.03,,,,,,,,,,,,,,,
4717,1,4717,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
4717,4717,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
4725,1,4725,,,,0.017,0.003,0.013,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4725,4725,1,,,,0.008,0.,0.008,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4747,1,4747,,,,,,,,,,0.017,0.,0.017,,,,,,,,,,,,,,,
4747,4747,1,,,,,,,,,,0.022,0.,0.022,,,,,,,,,,,,,,,
4753,1,4753,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4753,4753,1,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
4764,1,4764,,,,,,,0.032,0.002,0.03,,,,,,,,,,,,,,,,,,
4764,4764,1,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
4783,1,4783,,,,0.011,0.,0.011,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4783,4783,1,,,,0.02,0.003,0.017,0.022,0.,0.022,,,,,,,,,,,,,,,,,,
4789,1,4789,,,,,,,,,,0.017,0.,0.017,,,,0.017,0.,0.017,,,,,,,,,
4789,4789,1,,,,,,,,,,0.023,0.,0.023,,,,0.024,0.,0.024,,,,,,,,,
4802,1,4802,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
4802,4802,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
4825,1,4825,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4825,4825,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
4830,69,70,,,,0.013,0.,0.013,0.007,0.,0.007,0.024,0.003,0.02,,,,0.029,0.,0.029,,,,,,,,,
4831,1,4831,,,,,,,,,,0.017,0.,0.017,,,,,,,,,,,,,,,
4831,4831,1,,,,,,,,,,0.023,0.,0.023,,,,,,,,,,,,,,,
4840,1,4840,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4840,4840,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4842,1,4842,,,,0.011,0.,0.011,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4842,4842,1,,,,0.009,0.,0.009,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
4861,1,4861,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
4861,4861,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
4873,1,4873,,,,,,,,,,0.029,0.,0.029,,,,,,,,,,,,,,,
4873,4873,1,,,,,,,,,,0.022,0.,0.022,,,,,,,,,,,,,,,
4897,1,4897,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4897,4897,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
4900,1,4900,,,,0.011,0.,0.011,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
4900,70,70,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,
4900,4900,1,,,,0.009,0.,0.009,0.022,0.,0.022,,,,,,,,,,,,,,,,,,
4915,1,4915,,,,,,,,,,0.018,0.,0.018,,,,,,,,,,,,,,,
4915,4915,1,,,,,,,,,,0.029,0.,0.029,,,,,,,,,,,,,,,
4933,1,4933,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4933,4933,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
4957,1,4957,,,,,,,,,,0.024,0.,0.024,,,,,,,,,,,,,,,
4957,4957,1,,,,,,,,,,0.023,0.,0.023,,,,,,,,,,,,,,,
4958,1,4958,,,,0.015,0.,0.015,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
4958,4958,1,,,,0.009,0.,0.009,0.022,0.,0.022,,,,,,,,,,,,,,,,,,
4969,1,4969,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
4969,4969,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
4970,70,71,,,,0.005,0.,0.005,0.007,0.,0.007,0.017,0.,0.017,,,,0.028,0.,0.028,,,,,,,,,
4991,1,4991,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4991,4991,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
4999,1,4999,,,,,,,,,,0.018,0.,0.018,,,,,,,,,,,,,,,
4999,4999,1,,,,,,,,,,0.029,0.,0.029,,,,,,,,,,,,,,,
5005,1,5005,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
5005,5005,1,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
5017,1,5017,,,,0.021,0.,0.021,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
5017,5017,1,,,,0.009,0.,0.009,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
5041,1,5041,,,,,,,,,,0.017,0.,0.017,,,,0.018,0.,0.018,,,,,,,,,
5041,71,71,,,,,,,,,,0.016,0.,0.016,,,,0.017,0.,0.017,,,,,,,,,
5041,5041,1,,,,,,,,,,0.035,0.,0.035,,,,0.024,0.,0.024,,,,,,,,,
5063,1,5063,,,,0.018,0.003,0.015,,,,,,,,,,,,,,,,,,,,,
5063,5063,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
5075,1,5075,,,,0.012,0.,0.012,0.037,0.,0.037,,,,,,,,,,,,,,,,,,
5075,5075,1,,,,0.013,0.,0.013,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
5077,1,5077,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
5077,5077,1,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
5083,1,5083,,,,,,,,,,0.018,0.,0.018,,,,,,,,,,,,,,,
5083,5083,1,,,,,,,,,,0.024,0.,0.024,,,,,,,,,,,,,,,
5112,71,72,,,,0.006,0.,0.006,0.007,0.,0.007,0.044,0.,0.044,,,,0.016,0.,0.016,,,,,,,,,
5113,1,5113,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5113,5113,1,,,,,,,,,,,,,,,,0.04,0.003,0.036,,,,,,,,,
5125,1,5125,,,,,,,,,,0.019,0.,0.019,,,,,,,,,,,,,,,
5125,5125,1,,,,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,
5133,1,5133,,,,0.012,0.,0.012,0.021,0.,0.021,,,,,,,,,,,,,,,,,,
5133,5133,1,,,,0.009,0.,0.009,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
5142,1,5142,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
5142,5142,1,,,,,,,,,,,,,,,,0.042,0.,0.042,,,,,,,,,
5145,1,5145,,,,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
5145,5145,1,,,,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
5149,1,5149,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
5149,5149,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
5167,1,5167,,,,,,,,,,0.019,0.,0.019,,,,,,,,,,,,,,,
5167,5167,1,,,,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,
5185,1,5185,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5185,5185,1,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
5192,1,5192,,,,0.02,0.,0.02,0.029,0.,0.029,,,,,,,,,,,,,,,,,,
5192,5192,1,,,,0.009,0.,0.009,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
5209,1,5209,,,,,,,,,,0.034,0.,0.034,,,,,,,,,,,,,,,
5209,5209,1,,,,,,,,,,0.024,0.,0.024,,,,,,,,,,,,,,,
5221,1,5221,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
5221,5221,1,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
5227,1,5227,,,,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,
5227,5227,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
5250,1,5250,,,,0.012,0.,0.012,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
5250,5250,1,,,,0.012,0.,0.012,0.04,0.,0.04,,,,,,,,,,,,,,,,,,
5251,1,5251,,,,,,,,,,0.045,0.,0.045,,,,,,,,,,,,,,,
5251,5251,1,,,,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,
5256,72,73,,,,0.006,0.,0.006,0.025,0.,0.025,0.018,0.,0.018,,,,0.018,0.,0.018,,,,,,,,,
5257,1,5257,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5257,5257,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
5294,1,5294,,,,,,,,,,0.019,0.,0.019,,,,0.018,0.,0.018,,,,,,,,,
5294,5294,1,,,,,,,,,,0.025,0.,0.025,,,,0.026,0.,0.026,,,,,,,,,
5308,1,5308,,,,0.012,0.,0.012,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
5308,5308,1,,,,0.009,0.,0.009,0.02,0.003,0.017,,,,,,,,,,,,,,,,,,
5330,1,5330,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5330,5330,1,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
5336,1,5336,,,,,,,,,,0.019,0.,0.019,,,,,,,,,,,,,,,
5336,5336,1,,,,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,
5366,1,5366,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
5366,5366,1,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
5367,1,5367,,,,0.017,0.,0.017,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
5367,5367,1,,,,0.01,0.,0.01,0.029,0.,0.029,,,,,,,,,,,,,,,,,,
5378,1,5378,,,,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,
5378,5378,1,,,,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,
5390,1,5390,,,,0.021,0.,0.021,0.043,0.007,0.035,,,,,,,,,,,,,,,,,,
5390,5390,1,,,,0.01,0.,0.01,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
5402,1,5402,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
5402,73,74,,,,0.006,0.,0.006,0.008,0.,0.008,0.019,0.,0.019,,,,0.018,0.,0.018,,,,,,,,,
5402,5402,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
5420,1,5420,,,,,,,,,,0.019,0.,0.019,,,,,,,,,,,,,,,
5420,5420,1,,,,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,
5425,1,5425,,,,0.025,0.,0.025,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
5425,5425,1,,,,0.01,0.,0.01,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
5438,1,5438,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
5438,5438,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
5445,1,5445,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
5445,5445,1,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
5462,1,5462,,,,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,
5462,5462,1,,,,,,,,,,0.046,0.003,0.042,,,,,,,,,,,,,,,
5474,1,5474,,,,,,,,,,,,,,,,0.034,0.003,0.031,,,,,,,,,
5474,5474,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
5483,1,5483,,,,0.012,0.,0.012,0.026,0.,0.026,,,,,,,,,,,,,,,,,,
5483,5483,1,,,,0.01,0.,0.01,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
5504,1,5504,,,,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,
5504,5504,1,,,,,,,,,,0.026,0.,0.026,,,,,,,,,,,,,,,
5510,1,5510,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
5510,5510,1,,,,,,,,,,,,,,,,0.046,0.,0.046,,,,,,,,,
5542,1,5542,,,,0.013,0.,0.013,0.028,0.,0.028,,,,,,,,,,,,,,,,,,
5542,5542,1,,,,0.01,0.,0.01,0.029,0.,0.029,,,,,,,,,,,,,,,,,,
5546,1,5546,,,,,,,,,,0.019,0.,0.019,,,,0.02,0.,0.02,,,,,,,,,
5546,5546,1,,,,,,,,,,0.025,0.,0.025,,,,0.041,0.003,0.037,,,,,,,,,
5550,74,75,,,,0.006,0.,0.006,0.008,0.,0.008,0.047,0.,0.047,,,,0.018,0.,0.018,,,,,,,,,
5553,1,5553,,,,0.028,0.,0.028,,,,,,,,,,,,,,,,,,,,,
5553,5553,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,
5582,1,5582,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
5582,5582,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
5588,1,5588,,,,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,
5588,5588,1,,,,,,,,,,0.027,0.,0.027,,,,,,,,,,,,,,,
5596,1,5596,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
5596,5596,1,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
5600,1,5600,,,,0.015,0.,0.015,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
5600,5600,1,,,,0.01,0.,0.01,0.031,0.,0.031,,,,,,,,,,,,,,,,,,
5618,1,5618,,,,,,,,,,,,,,,,0.05,0.003,0.046,,,,,,,,,
5618,5618,1,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
5630,1,5630,,,,,,,,,,0.03,0.,0.03,,,,,,,,,,,,,,,
5630,5630,1,,,,,,,,,,0.027,0.,0.027,,,,,,,,,,,,,,,
5635,1,5635,,,,,,,0.025,0.,0.025,,,,,,,,,,,,,,,,,,
5635,5635,1,,,,,,,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
5654,1,5654,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
5654,5654,1,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
5658,1,5658,,,,0.013,0.,0.013,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
5658,5658,1,,,,0.01,0.,0.01,0.039,0.,0.039,,,,,,,,,,,,,,,,,,
5672,1,5672,,,,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,
5672,5672,1,,,,,,,,,,0.027,0.,0.027,,,,,,,,,,,,,,,
5690,1,5690,,,,,,,,,,,,,,,,0.033,0.003,0.029,,,,,,,,,
5690,5690,1,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
5700,75,76,,,,0.006,0.,0.006,0.008,0.,0.008,0.031,0.,0.031,,,,0.018,0.,0.018,,,,,,,,,
5714,1,5714,,,,,,,,,,0.021,0.,0.021,,,,,,,,,,,,,,,
5714,5714,1,,,,,,,,,,0.027,0.,0.027,,,,,,,,,,,,,,,
5717,1,5717,,,,0.016,0.,0.016,0.049,0.003,0.045,,,,,,,,,,,,,,,,,,
5717,5717,1,,,,0.01,0.,0.01,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
5726,1,5726,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
5726,5726,1,,,,,,,,,,,,,,,,0.052,0.,0.052,,,,,,,,,
5747,1,5747,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
5747,5747,1,,,,,,,,,,,,,,,,0.025,0.003,0.021,,,,,,,,,
5756,1,5756,,,,,,,,,,0.027,0.,0.027,,,,,,,,,,,,,,,
5756,5756,1,,,,,,,,,,0.028,0.,0.028,,,,,,,,,,,,,,,
5762,1,5762,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
5762,5762,1,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
5775,1,5775,,,,0.013,0.,0.013,0.035,0.,0.035,,,,,,,,,,,,,,,,,,
5775,5775,1,,,,0.015,0.,0.015,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
5798,1,5798,,,,,,,,,,0.031,0.,0.031,,,,0.021,0.,0.021,,,,,,,,,
5798,5798,1,,,,,,,,,,0.027,0.,0.027,,,,0.04,0.003,0.036,,,,,,,,,
5833,1,5833,,,,0.014,0.,0.014,0.024,0.,0.024,,,,,,,,,,,,,,,,,,
5833,5833,1,,,,0.012,0.,0.012,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
5834,1,5834,,,,,,,,,,,,,,,,0.022,0.,0.021,,,,,,,,,
5834,5834,1,,,,,,,,,,,,,,,,0.041,0.,0.041,,,,,,,,,
5840,1,5840,,,,,,,,,,0.021,0.,0.021,,,,,,,,,,,,,,,
5840,5840,1,,,,,,,,,,0.027,0.,0.027,,,,,,,,,,,,,,,
5852,76,77,,,,0.007,0.,0.007,0.008,0.,0.008,0.021,0.,0.021,,,,0.022,0.,0.022,,,,,,,,,
5870,1,5870,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
5870,5870,1,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
5880,1,5880,,,,0.014,0.,0.014,0.033,0.,0.033,,,,,,,,,,,,,,,,,,
5880,5880,1,,,,0.011,0.,0.011,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
5882,1,5882,,,,,,,,,,0.033,0.,0.033,,,,,,,,,,,,,,,
5882,5882,1,,,,,,,,,,0.028,0.,0.028,,,,,,,,,,,,,,,
5892,1,5892,,,,0.014,0.,0.014,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
5892,5892,1,,,,0.011,0.,0.011,0.034,0.,0.034,,,,,,,,,,,,,,,,,,
5899,1,5899,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
5899,5899,1,,,,,,,,,,,,,,,,0.055,0.,0.055,,,,,,,,,
5906,1,5906,,,,,,,,,,,,,,,,0.028,0.003,0.024,,,,,,,,,
5906,5906,1,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
5924,1,5924,,,,,,,,,,0.04,0.,0.04,,,,,,,,,,,,,,,
5924,5924,1,,,,,,,,,,0.027,0.,0.027,,,,,,,,,,,,,,,
5942,1,5942,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
5942,5942,1,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
5950,1,5950,,,,0.021,0.,0.021,0.019,0.,0.019,,,,,,,,,,,,,,,,,,
5950,5950,1,,,,0.011,0.,0.011,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
5966,1,5966,,,,,,,,,,0.022,0.,0.022,,,,,,,,,,,,,,,
5966,5966,1,,,,,,,,,,0.028,0.,0.028,,,,,,,,,,,,,,,
5978,1,5978,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
5978,5978,1,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
6006,77,78,,,,0.007,0.,0.007,0.009,0.,0.009,0.02,0.,0.02,,,,0.02,0.,0.02,,,,,,,,,
6008,1,6008,,,,0.016,0.,0.016,0.029,0.003,0.026,0.045,0.007,0.037,,,,,,,,,,,,,,,
6008,6008,1,,,,0.011,0.,0.011,0.016,0.,0.016,0.028,0.,0.028,,,,,,,,,,,,,,,
6014,1,6014,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
6014,6014,1,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
6043,1,6043,,,,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,
6043,6043,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
6050,1,6050,,,,,,,,,,0.022,0.,0.022,,,,0.02,0.,0.02,,,,,,,,,
6050,6050,1,,,,,,,,,,0.028,0.,0.028,,,,0.032,0.,0.031,,,,,,,,,
6067,1,6067,,,,0.014,0.,0.014,0.022,0.,0.022,,,,,,,,,,,,,,,,,,
6067,6067,1,,,,0.011,0.,0.011,0.03,0.,0.03,,,,,,,,,,,,,,,,,,
6086,1,6086,,,,,,,,,,,,,,,,0.044,0.,0.044,,,,,,,,,
6086,6086,1,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6099,1,6099,,,,,,,,,,0.022,0.,0.022,,,,,,,,,,,,,,,
6099,6099,1,,,,,,,,,,0.029,0.,0.029,,,,,,,,,,,,,,,
6122,1,6122,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
6122,6122,1,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
6125,1,6125,,,,0.014,0.,0.014,0.041,0.,0.041,,,,,,,,,,,,,,,,,,
6125,6125,1,,,,0.012,0.,0.012,0.033,0.,0.033,,,,,,,,,,,,,,,,,,
6148,1,6148,,,,,,,,,,0.029,0.,0.029,,,,,,,,,,,,,,,
6148,6148,1,,,,,,,,,,0.03,0.,0.03,,,,,,,,,,,,,,,
6158,1,6158,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
6158,6158,1,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6162,78,79,,,,0.007,0.,0.007,0.01,0.,0.01,0.021,0.,0.021,,,,0.022,0.,0.022,,,,,,,,,
6183,1,6183,,,,0.014,0.,0.014,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
6183,6183,1,,,,0.019,0.,0.019,0.022,0.,0.022,,,,,,,,,,,,,,,,,,
6194,1,6194,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
